ClientID,Nom,Prénom,Email,Téléphone,Adresse,Ville,CodePostal,Pays,DateNaissance,Âge,Sexe,NuméroCarteCrédit,TypeCarteCrédit,DateExpirationCarte,SoldeCompte,TypeClient,NombreAchats,MontantTotalAchats,DernierAchat,ProduitPréféré,CatégorieProduitPréféré,FréquenceAchatMensuel,PanierMoyen,ScoreFidélité,NombreRemboursements,MontantTotalRemboursé,AvisClient,AbonnementNewsletter,TypePaiementFavori,StatutCompte
905280d7-6f02-4c6c-a961-4bcf29722c7f,Choi,Lisa,alexismorris@morrow-cox.net,001-042-799-7090x5994,"464 Coleman Coves, Gardnerland, TN 35612",Wrightville,63945,Svalbard & Jan Mayen Islands,1982-03-04,43,F,4304074325013856376,Mastercard,05/32,2070.29,Entreprise,3,1391.44,2024-12-23,candidate,Alimentation,5,463.81,2,0,0.0,Neutre,True,Paypal,Actif
6604966c-ee6d-497a-ac2c-bacacee304db,Cannon,Kyle,hestermelissa@yahoo.com,076.634.5894,"46958 Schmitt Greens Apt. 080, Leeberg, AK 34772",Brownview,93060,Northern Mariana Islands,1978-11-11,47,M,2434716768847108,Mastercard,03/30,4138.45,Entreprise,8,1959.05,2025-01-29,field,Électronique,6,244.88,39,3,59.39,Neutre,False,Carte bancaire,Inactif
41603a2b-dc1a-4011-b8de-b9e2ed20eef0,Baker,Debra,mariesanchez@thomas-bailey.com,001-487-437-9377,"1390 Erin Curve, Matthewfort, NH 78008",West Peter,38012,Guernsey,1984-06-04,41,M,30187066094698,JCB 16 digit,05/26,2525.17,Entreprise,1,75.01,2023-06-01,former,Alimentation,0,75.01,38,0,0.0,Mécontent,False,Carte bancaire,Actif
7caa4221-bdff-4563-b4c8-60f4203e8082,Nunez,Kyle,matthewsdanielle@gmail.com,1309543912,"463 Parker Square Suite 317, Port Darrenborough, NJ 25745",Michelleborough,36143,Netherlands,1951-04-02,74,F,4897568100512395,Mastercard,03/33,2916.76,Particulier,13,422.14,2023-09-08,because,Sport,9,32.47,66,5,361.08,Satisfait,True,Cryptomonnaie,Suspendu
4d61a8c2-c3eb-43c7-a25d-aca5565976f5,Allen,Laura,sheilaharrington@hayes-harris.net,266.646.3668x574,"964 Oneal Trail, Port Christinemouth, AZ 49342",New Jenna,95352,Niger,1941-05-15,84,F,3513123445245354,American Express,10/26,3331.55,Particulier,5,1735.93,2024-03-23,always,Mode,2,347.19,89,5,642.51,Satisfait,False,Carte bancaire,Actif
7a90cae9-0140-432d-a7b7-e7dde807464b,Zhang,Julia,scarlson@hotmail.com,736-945-3548x604,"19654 Flowers Crest Suite 445, Nielsenbury, MD 65406",Lisaberg,17145,Kazakhstan,1959-11-06,66,F,2231429123557090,VISA 16 digit,03/28,4380.11,Particulier,13,1343.86,2023-05-22,sea,Alimentation,0,103.37,57,2,191.0,Satisfait,False,Cryptomonnaie,Inactif
96c65a8e-f955-46db-9505-831db18d0923,Sanders,Diana,jimenezbrandi@bell.net,001-472-209-2823x0454,"066 Mary Points Suite 891, East Patrick, ID 16840",North Jenniferville,12479,Yemen,1956-01-06,69,F,346367705428627,JCB 16 digit,01/31,3576.86,Particulier,9,1660.23,2023-06-17,center,Mode,3,184.47,15,1,73.27,Mécontent,True,Virement,Actif
5bd4b42a-4163-4c4a-9b73-66669867dcbf,Craig,Antonio,james54@humphrey-jacobs.com,001-966-081-5441x047,"2179 Michael Streets Apt. 559, Port Hannahfort, NV 41510",Christopherport,66760,Antarctica (the territory South of 60 deg S),1971-04-16,54,M,4795743024232329246,Mastercard,08/34,3384.86,Entreprise,12,5452.51,2024-01-18,sound,Sport,4,454.38,51,2,256.27,Satisfait,False,Paypal,Inactif
878a6580-0e63-45a0-98ac-a36aa6494c62,Wong,Laura,williamryan@hotmail.com,(280)013-2445x6839,"686 Tamara Dale, Larryfort, NV 01767",South Jacqueline,58030,Senegal,1992-11-13,33,F,213185564898353,VISA 16 digit,04/33,3226.45,Entreprise,19,5878.99,2025-01-13,north,Maison,6,309.42,27,3,412.18,Mécontent,False,Paypal,Actif
cc9388d5-a1c1-435b-bfc4-d8d45254cbcb,Jordan,John,amber68@hotmail.com,(018)848-5850x5367,"PSC 4787, Box 7775, APO AA 33989",Richborough,57494,Bosnia and Herzegovina,1995-03-18,30,M,344485039339278,Diners Club / Carte Blanche,02/27,2893.7,Entreprise,13,3728.49,2024-03-08,where,Mode,3,286.81,14,3,449.06,Mécontent,False,Carte bancaire,Suspendu
d02093f9-30e3-43f7-818e-3e8f2e9875cb,Cooper,Brandon,middletonmary@hotmail.com,(590)961-9684x9711,"53978 Morris Fall Apt. 738, Josephfurt, NM 41761",Port Stephenhaven,55408,Czech Republic,1987-06-30,38,F,501838567383,American Express,10/27,988.6,Particulier,11,4986.98,2024-08-19,despite,Maison,3,453.36,94,5,562.82,Mécontent,True,Cryptomonnaie,Suspendu
d4e01e1e-0fd7-466e-a0dd-3c38cb59a591,Lara,Jodi,gabrielle88@bowen.com,+1-927-719-1780,"9094 Thomas Loaf, Thomasland, RI 72958",Jonathanchester,97943,Nepal,2003-04-21,22,F,4604807058386547523,Mastercard,12/31,4058.69,Entreprise,5,1514.42,2024-04-13,station,Mode,1,302.88,5,4,181.61,Mécontent,False,Paypal,Actif
5fb6e6c4-310e-4c94-8ed4-6ec549cef302,Jones,Tiffany,gregory12@hotmail.com,001-581-816-0247x31758,"7910 Deborah Turnpike Apt. 543, Lake Angela, IA 13348",Huntshire,82135,Iceland,1968-06-09,57,F,379058512738965,VISA 16 digit,03/27,3957.42,Entreprise,12,3759.2,2024-09-02,garden,Maison,7,313.27,53,3,135.21,Mécontent,True,Virement,Suspendu
db5387e2-762b-438a-89e2-b8619114c558,Phillips,Kimberly,becky22@scott-frederick.com,001-964-900-7267x7659,"99353 Charles Burg Suite 310, Beckymouth, UT 65261",Port Michael,03417,Georgia,1993-04-07,32,F,6011816704683013,Diners Club / Carte Blanche,10/25,1231.45,Entreprise,8,1491.18,2024-04-13,shoulder,Alimentation,0,186.4,67,2,284.45,Très satisfait,True,Virement,Inactif
07980602-3009-4d0d-a945-1fa71d68f6da,Wood,Cheryl,johnnydavid@santiago.info,+1-052-223-5638,"130 Miller Falls Suite 322, West Kara, CT 98276",Williamsfurt,06846,Estonia,1971-09-04,54,M,566509526778,JCB 15 digit,11/27,2494.06,Entreprise,3,1014.2,2023-09-30,send,Maison,10,338.07,84,2,139.5,Mécontent,False,Cryptomonnaie,Suspendu
6d9e42f5-247b-4749-9ba8-2b4a30845f3a,Gilbert,Natalie,brussell@gmail.com,759-562-2293,"6364 Kevin Burgs Apt. 795, Robinshire, IA 03240",Michellefort,76331,Falkland Islands (Malvinas),1955-07-03,70,F,180008241523252,American Express,06/27,2032.73,Particulier,4,522.03,2024-07-07,on,Maison,6,130.51,53,0,0.0,Très satisfait,False,Virement,Inactif
d0cda05f-e81e-4065-aafc-2240cde97978,Carey,Mary,jenniferlevine@gardner.net,(203)445-4017x5041,"739 Diaz Falls Apt. 229, West Beth, CT 99526",Carolineside,54897,Kenya,1934-11-22,91,F,4026460704590577731,VISA 13 digit,12/26,894.26,Entreprise,12,2421.98,2024-06-24,for,Alimentation,2,201.83,91,4,345.39,Satisfait,False,Paypal,Inactif
ffbf04f0-788e-455c-b68b-f54b9b533f10,Lopez,Sara,jacksonalex@gmail.com,001-709-748-0338,"35226 Reeves Ville Suite 296, New David, OK 52264",East Paigeshire,50714,Angola,1934-10-10,91,M,675971067375,VISA 16 digit,01/28,658.17,Particulier,4,1896.93,2024-04-25,family,Sport,5,474.23,40,5,795.43,Très mécontent,True,Virement,Actif
889127bd-24ae-4157-a494-fdae0d5008dd,Gomez,Anna,miguelking@yahoo.com,463.313.0195,"578 Blankenship Court, Gilmoretown, ND 61821",West Natalie,36931,Kiribati,1971-04-20,54,M,375726525309164,JCB 16 digit,11/30,796.09,Entreprise,3,470.61,2024-07-05,what,Électronique,4,156.87,24,1,87.68,Mécontent,False,Virement,Inactif
bd465936-fe8f-43df-8fb1-0d7aac563ffd,Knox,Isaac,ramseylisa@gmail.com,(348)379-1721x9677,"891 Cynthia Ranch Suite 873, North Adam, MD 29092",East Jenniferburgh,24560,Egypt,1991-04-13,34,M,213124122087431,JCB 16 digit,09/25,128.79,Particulier,10,2264.25,2023-03-27,industry,Sport,7,226.43,72,4,375.04,Satisfait,False,Cryptomonnaie,Actif
40dc7338-cce2-4202-a482-7afaa262bac2,Phillips,Sara,leahmiles@tate.com,789-118-3502x37488,"102 Ashley Trace, West Paula, KS 27886",Thomashaven,60989,Mexico,1980-05-29,45,M,348196771283758,Discover,07/29,3063.37,Entreprise,10,2251.51,2023-12-03,economic,Mode,8,225.15,31,5,946.6,Très mécontent,False,Virement,Inactif
5f379e12-8e7b-42cc-b27d-1ba90ae2d5f6,Wade,Alicia,ochoalatoya@duran.com,(490)204-2933x2399,"831 Jordan Cove Suite 293, East Kristen, TN 35518",Moorechester,23061,Angola,1996-01-29,29,F,6596603284358627,JCB 16 digit,12/29,3877.05,Particulier,10,3242.76,2023-03-07,cell,Maison,7,324.28,6,2,73.81,Neutre,True,Virement,Actif
0040112f-f930-4425-8fe2-cf2f1db99528,Baldwin,Lucas,crystal18@scott.com,5783882449,"2788 Smith Crescent Apt. 171, Samuelton, ID 12419",Josephfort,29450,Guatemala,1982-09-15,43,F,4888774242890555,VISA 19 digit,02/32,3078.54,Particulier,18,1881.4,2023-03-04,tree,Électronique,2,104.52,1,4,82.38,Mécontent,False,Carte bancaire,Suspendu
496c02a0-51cd-4822-9790-8650f0af7960,Lopez,Nina,drobbins@marks.com,001-994-358-1045x2559,"700 David Prairie, Nathanstad, NE 12173",Jackside,00525,Saint Kitts and Nevis,1940-08-25,85,F,4022358520498724,VISA 13 digit,02/35,981.05,Entreprise,16,3481.64,2023-12-13,financial,Électronique,6,217.6,80,0,0.0,Neutre,True,Virement,Inactif
1f97f6ef-1491-4469-bced-57e2110c3af9,Cruz,James,jsmith@cook-zimmerman.org,001-939-425-0587,"362 Jones Mission, New Evelynchester, OK 90520",Christinatown,29139,Korea,1978-06-07,47,M,2230851146091578,American Express,07/25,1564.48,Particulier,16,3157.47,2024-06-01,always,Maison,5,197.34,96,4,757.47,Très mécontent,True,Cryptomonnaie,Inactif
210fcddb-1f73-4cbc-9505-6a3c73cfcb57,Smith,Kerri,ediaz@wilson-white.com,001-076-257-2123,"3386 Vasquez Spring, Anthonyhaven, HI 52091",Bowersburgh,88321,United States of America,1971-06-03,54,M,377466917373928,VISA 16 digit,09/32,3027.86,Entreprise,17,7301.92,2023-10-10,technology,Électronique,10,429.52,29,4,784.06,Très mécontent,False,Virement,Suspendu
ec54bdba-e04e-4525-9b93-bbc3aba1c5c1,Walter,Barbara,cookcarlos@quinn.com,509-334-3759x1832,"06297 Paul Alley, Stanleyland, AZ 13396",Lewisview,82072,French Guiana,1941-10-25,84,F,180018952500639,American Express,05/32,4249.51,Particulier,12,3952.24,2023-10-18,film,Maison,0,329.35,100,2,259.51,Très satisfait,True,Paypal,Suspendu
9b4da32a-e918-43dd-a849-46ec224d0027,Soto,Joshua,taylor51@yahoo.com,544-895-5360x29553,"329 Foster Tunnel, North Jose, KS 48074",East Brandonton,57390,Philippines,1952-03-19,73,F,6576644852400411,JCB 16 digit,06/25,1434.94,Particulier,5,1584.91,2024-05-11,color,Électronique,7,316.98,98,5,974.38,Très mécontent,True,Carte bancaire,Actif
656559f9-b91e-4b85-86bd-c8fb7ef66b90,Ruiz,Javier,brownregina@hotmail.com,6651004036,"589 Simpson Islands Suite 431, Darrenland, PA 22252",Michelleburgh,64037,Morocco,1987-06-02,38,M,30147046829399,JCB 16 digit,10/31,1993.43,Entreprise,11,4206.26,2023-10-03,case,Alimentation,10,382.39,73,1,93.39,Mécontent,True,Virement,Suspendu
9e60d12e-17ab-463c-9ce4-66fdad916a02,Wright,Lisa,piercewilliam@simmons.com,048-600-3140x640,"673 Sharon Trail Suite 351, Cortezside, MO 69363",Smithtown,78494,Mauritius,1979-08-16,46,M,4128714453464971,JCB 15 digit,01/26,1178.8,Particulier,10,3620.92,2024-08-27,employee,Électronique,10,362.09,78,3,549.64,Très satisfait,True,Carte bancaire,Actif
2644a04c-0ee9-4bf9-90d5-fe65488c131a,Cox,Scott,michael10@yahoo.com,765-507-8829,"9642 Heather Isle Apt. 681, South Megan, DE 17133",Samanthaport,17638,Heard Island and McDonald Islands,1934-02-28,91,F,6011681284021673,VISA 13 digit,04/25,2913.66,Particulier,16,6285.5,2024-03-04,discuss,Maison,0,392.84,46,2,201.25,Très satisfait,False,Cryptomonnaie,Suspendu
f3cf1a85-ee97-4771-b9ac-c2a4941c583d,King,Kristina,johnpope@robbins.com,(743)881-7294x006,"93303 Horn Mount, Brandiville, NY 39488",Warnerburgh,91617,Bermuda,1990-07-01,35,F,4154717354795309,Mastercard,07/25,863.03,Entreprise,6,1641.68,2023-11-02,six,Électronique,0,273.61,82,4,341.73,Très mécontent,False,Virement,Actif
e510aca1-547c-4d0e-bafd-f3d5f94dd288,Hayes,David,kenneth37@mckinney-freeman.com,249-525-4691x73809,"5693 Mckay Forges, New Anthonyborough, OK 16193",Micheleberg,11618,Croatia,1947-09-29,78,F,3525225117911761,JCB 16 digit,10/25,675.17,Particulier,1,400.88,2025-01-09,garden,Maison,7,400.88,72,3,267.09,Neutre,True,Paypal,Inactif
6098f022-0c1b-4965-8862-5eb6a8ca68c8,Shaffer,Erin,john30@yahoo.com,077.585.4291x79651,"08102 Stephen Mills, Port Tinashire, NJ 01981",South Nichole,02988,Dominican Republic,1990-12-19,35,F,3508255442053733,Diners Club / Carte Blanche,08/25,2739.23,Entreprise,20,6002.39,2023-03-16,draw,Alimentation,1,300.12,9,5,982.7,Satisfait,False,Cryptomonnaie,Actif
1ede2c66-b437-4825-82ed-492d024ebcd1,Bentley,Melanie,yphillips@thomas.com,+1-260-964-4601x94332,"361 Marcus Ford, South Joelland, DE 65898",New Theresafort,48227,Bangladesh,2002-11-30,23,F,4149359520336,JCB 16 digit,02/27,917.64,Particulier,7,39.83,2024-10-30,important,Sport,9,5.69,30,3,95.26,Très satisfait,False,Virement,Suspendu
18eae915-a909-4eca-8fd8-b7d967802d10,Sutton,Heather,kayla86@rowe.com,7567910740,"692 King Forest Apt. 376, North Davidmouth, OR 35949",Port Michael,77687,Russian Federation,1948-01-21,77,M,30573993057660,American Express,09/26,1744.89,Entreprise,16,5014.85,2024-10-16,second,Maison,4,313.43,95,2,236.64,Mécontent,True,Cryptomonnaie,Suspendu
3ad46f95-6081-4ac3-a535-9bebea6265a5,Cain,Daniel,alexandra74@gmail.com,(791)938-0645,"67824 Deborah Cove, Annetteshire, AZ 17852",Patrickville,93283,Tokelau,1988-05-21,37,F,3519451942926661,JCB 16 digit,05/30,292.63,Particulier,10,593.56,2023-05-13,today,Électronique,10,59.36,64,4,227.22,Très satisfait,True,Carte bancaire,Suspendu
7e3c0751-1690-40c2-92b4-5664201a10cb,Collins,Kara,joshua00@yahoo.com,+1-449-867-3005x56333,"PSC 9522, Box 9830, APO AA 14241",Jonesbury,93880,Mauritius,1945-08-02,80,M,3508257546601169,VISA 16 digit,08/31,3528.44,Particulier,15,2561.78,2023-12-23,smile,Maison,1,170.79,72,5,936.72,Neutre,False,Virement,Actif
af099556-2945-4dc1-9b09-e899d1bac175,Castaneda,Christina,milleranne@hood.com,+1-210-271-6929x7540,"0162 Mcintyre Meadows, Lake Miguelville, CT 91586",Davidburgh,39279,Brazil,1961-10-06,64,M,4219947812881,JCB 16 digit,01/28,2829.03,Particulier,18,2258.53,2023-10-05,foreign,Électronique,2,125.47,30,3,588.22,Neutre,True,Paypal,Actif
7712a8f2-4106-44f9-b161-493d8f50f13b,Skinner,Scott,michellecameron@hanson.net,108-586-3114x0832,"2815 Julie Highway Suite 070, Tammyland, MS 60036",Janetmouth,55524,Aruba,1975-08-01,50,M,4252480936567230,JCB 15 digit,10/26,4571.5,Particulier,8,2091.75,2024-11-15,popular,Alimentation,9,261.47,16,3,341.38,Neutre,True,Cryptomonnaie,Suspendu
f5273845-bd19-4765-997e-ad2d65a9dc1e,Brooks,Anthony,jeffrey83@smith.com,(964)340-4365x0816,"79204 Tabitha Row Apt. 318, Bakerberg, WA 52297",Janetville,49106,Timor-Leste,1957-03-22,68,M,2262084522272049,VISA 16 digit,05/34,2526.49,Particulier,11,1971.18,2023-05-30,pass,Électronique,0,179.2,0,4,783.28,Mécontent,True,Carte bancaire,Suspendu
b0d82d05-e407-4961-894e-95676964c6bc,Brandt,Brandon,yfriedman@peters.com,613-015-9030x60704,"091 Jones Coves Suite 051, West Diana, VA 88417",Port Tylerport,52673,Suriname,1962-09-17,63,F,3569667256147565,VISA 19 digit,03/27,1533.11,Particulier,7,2366.67,2023-06-12,nearly,Sport,6,338.1,18,0,0.0,Mécontent,True,Virement,Actif
0c0299a6-6620-411d-8e88-11c097e2ddf1,Phillips,Elizabeth,tmyers@lopez.com,(694)279-7638x06764,"4175 Dean Fords Suite 471, Bentleyside, AZ 18192",Lake Gregory,16571,Guyana,1997-04-08,28,M,582596424199,JCB 16 digit,11/33,1687.84,Particulier,9,3064.62,2023-10-12,indeed,Alimentation,7,340.51,48,4,132.21,Très satisfait,True,Paypal,Suspendu
aa451704-7999-41a8-a674-37bd6aa50039,Kelly,Nichole,blewis@hotmail.com,003-895-0097,"062 Allen Lakes Suite 128, North Erica, WI 84685",North Bryanborough,21433,Mexico,1990-02-25,35,M,30461184877627,VISA 16 digit,05/28,2679.12,Entreprise,3,36.76,2024-10-26,crime,Maison,1,12.25,18,4,713.76,Très mécontent,True,Carte bancaire,Inactif
60334b05-8bc1-4662-8fbc-6959deacb176,Johnson,Steven,christophertaylor@hotmail.com,+1-201-890-7929,"4907 Thompson Stream Apt. 167, West Michellehaven, OH 87900",Port Courtney,06284,Philippines,1979-01-15,46,F,3506113304723301,American Express,02/31,1607.04,Entreprise,13,2765.97,2023-10-08,word,Maison,7,212.77,13,2,373.9,Satisfait,False,Virement,Actif
5ea285fe-a440-4439-aabf-d71fc040ae46,Nielsen,Edward,ryanjensen@gmail.com,8774397957,"951 Laurie Ranch, West Carolineburgh, ID 60173",Ashleyview,32661,Togo,1939-02-26,86,M,4565839694047,VISA 13 digit,07/28,4618.53,Entreprise,15,6538.6,2024-06-11,support,Sport,4,435.91,4,2,124.92,Très satisfait,True,Virement,Suspendu
1f084099-33c1-421f-a7e3-bd77b35cf8e9,Mcdaniel,Austin,rjackson@carter.com,(849)698-9452,"920 Ross Parkways Apt. 860, Davidton, RI 97617",East Marissastad,21804,Benin,1937-03-20,88,F,30019711287106,JCB 16 digit,07/30,802.75,Particulier,19,1943.33,2023-06-27,paper,Maison,2,102.28,15,2,336.74,Satisfait,False,Virement,Inactif
3e07bfb4-ec61-41c7-87a4-30a51feb855d,Franklin,Mary,crystalpierce@hayes.com,001-141-615-7954x179,"7579 Jones Place, New John, MS 07637",Meganside,41245,United States Virgin Islands,1966-04-30,59,M,4631934025642,VISA 16 digit,11/34,2273.05,Entreprise,19,5959.99,2024-07-07,indeed,Électronique,7,313.68,49,5,213.97,Satisfait,True,Paypal,Actif
dcdca955-6941-4838-bd8a-0b79a3d731a1,Silva,Denise,mrose@rogers.com,770-463-4438,"50058 James Lake, Amyshire, MS 29105",North Erica,16048,British Virgin Islands,1988-11-26,37,F,4363247040122,Mastercard,12/28,1010.26,Particulier,3,319.32,2023-10-20,force,Sport,9,106.44,26,5,915.11,Neutre,False,Virement,Actif
9004379f-fb94-4405-90b3-2c81d338cfb0,Frank,Valerie,tpeck@bautista.com,181.580.1371,"901 Butler Mountains, Dominiquefort, HI 42688",New Cynthiaton,18070,Netherlands Antilles,1955-04-12,70,F,180095400356632,JCB 16 digit,06/34,2576.36,Entreprise,20,1738.18,2024-12-27,answer,Alimentation,4,86.91,35,5,452.5,Satisfait,True,Carte bancaire,Inactif
3d0f5960-026d-4b24-bb41-b31fdd7d68d0,Smith,Carolyn,nancygraves@gmail.com,446.796.0237x38262,"303 Duncan Viaduct, Lake Ashleyshire, NJ 85332",Harrisside,66828,Korea,1969-01-07,56,F,3548229044122123,VISA 19 digit,09/25,2942.96,Particulier,20,4009.54,2024-05-14,rate,Alimentation,10,200.48,52,1,176.84,Mécontent,False,Cryptomonnaie,Suspendu
70213f39-2b33-4f30-85af-710a3a774764,Barker,Jenny,jamie45@yahoo.com,+1-938-312-2642x41577,"92888 Scott Dam Suite 900, North Tammybury, AZ 41517",Figueroaville,56214,Ecuador,1957-07-13,68,M,4278002217279,VISA 13 digit,06/34,3150.11,Particulier,2,954.71,2023-03-21,might,Alimentation,9,477.36,89,2,73.05,Satisfait,True,Cryptomonnaie,Inactif
493007b5-6483-46d1-889a-f0c451ca1eb1,Williams,Patricia,james18@moore.com,076-427-6508x603,"34993 Brandon Plains Apt. 601, Josefurt, NH 55518",Madisonville,59557,Somalia,1982-04-01,43,M,30346711200486,Mastercard,01/29,4631.15,Entreprise,18,4761.62,2024-03-22,human,Électronique,6,264.53,62,1,74.11,Satisfait,False,Carte bancaire,Suspendu
528f8882-92d5-4975-8c55-7239357fc8cd,Mccarthy,Stacey,lauraparker@rodriguez.com,003.314.4269x487,"PSC 0069, Box 3181, APO AA 45247",Silvaville,25841,Tanzania,2003-05-19,22,F,341459818171791,Discover,09/30,2471.22,Entreprise,7,556.9,2024-01-21,see,Alimentation,10,79.56,35,3,380.06,Très satisfait,False,Carte bancaire,Actif
e1d00191-00af-433d-ab73-b1c167a252cc,Gibson,Robert,ebonykeith@hotmail.com,005.089.4129x2316,"6496 Luna Pine, Gonzalezhaven, AL 03440",South Amber,83369,Peru,2001-09-05,24,M,4183028591313558,Diners Club / Carte Blanche,10/25,3887.73,Entreprise,20,9752.86,2023-07-10,peace,Sport,10,487.64,75,3,56.9,Très satisfait,False,Virement,Suspendu
effc6479-64c8-4b72-a350-e944bb890d4c,Cruz,Terri,elizabeth18@wilkinson.com,121.594.0000,"37592 Walker Parkway Suite 778, Robertstown, CA 80488",North Tamarafort,11126,Honduras,1960-04-02,65,M,675999598476,JCB 15 digit,04/34,635.83,Particulier,13,4531.88,2024-07-25,within,Maison,9,348.61,84,1,74.09,Très mécontent,True,Paypal,Suspendu
83a2806a-75b0-4f2e-87ac-3a83a14e0521,Mccoy,Daniel,fharris@lam-walker.org,471-030-7875x5807,"259 Lindsay Forges Suite 282, East Patrickfurt, KS 07269",Lisamouth,54745,Greenland,1984-02-13,41,F,4865437700951494,VISA 13 digit,11/26,3470.1,Particulier,8,771.26,2023-05-15,hour,Maison,2,96.41,6,2,257.07,Très satisfait,True,Cryptomonnaie,Suspendu
93ffdce4-ff7e-4802-9621-a315a8c32a61,Parker,Roy,eacosta@mayer-schneider.net,+1-548-038-8289,"0745 Moore Track Apt. 679, East Andrew, MO 90042",Port Mark,10138,United States Minor Outlying Islands,1996-10-04,29,M,6011293983289161,JCB 15 digit,03/28,4694.41,Entreprise,18,6724.39,2023-12-11,us,Maison,0,373.58,30,1,134.13,Neutre,True,Virement,Suspendu
24d17489-4d0c-4083-bf1a-863db2da2446,Flores,Annette,lisaadams@yahoo.com,001-043-966-7019x64158,"USS Estrada, FPO AA 80171",West Amanda,01139,Norfolk Island,1969-11-18,56,M,4492031757558236,VISA 16 digit,12/28,3081.54,Particulier,10,890.41,2024-04-24,continue,Sport,1,89.04,57,2,201.88,Très satisfait,True,Paypal,Inactif
ce7f88c9-dad2-4ad4-a8bb-983e38d0af87,Morris,Michelle,halljay@guzman.info,651-192-7889x84560,"7452 Joanne Shores Suite 713, Port Brittney, WA 80445",South David,78124,Brazil,1990-10-22,35,F,347654533743791,Maestro,07/30,700.13,Particulier,13,6433.96,2024-04-04,song,Maison,9,494.92,85,3,405.61,Très mécontent,False,Carte bancaire,Actif
01ef2080-1ee5-459c-b690-f34c3989e2f2,Evans,James,monteslori@hotmail.com,042.183.1812x832,"18895 Wilson Mountain, Allenland, UT 81358",Karentown,77680,Australia,1943-04-26,82,M,4658085422533335340,Discover,10/30,323.14,Entreprise,14,6506.33,2023-07-15,matter,Maison,4,464.74,88,4,579.95,Neutre,False,Virement,Actif
b6b1c916-8a6a-474a-b0ff-5c797b2d7f15,Johnson,Matthew,cartertony@gmail.com,609-613-0346,"868 Bird Grove, Heatherhaven, FL 84178",Moodychester,87625,Turkey,1959-09-03,66,F,502017718516,JCB 15 digit,09/27,2949.65,Particulier,6,2916.53,2023-12-17,energy,Alimentation,6,486.09,33,0,0.0,Très satisfait,False,Cryptomonnaie,Suspendu
441dd04d-f7b7-45b0-9904-1cd04dfbd576,Henderson,Lisa,kimberly25@martin-velasquez.biz,359.335.0419,"782 Patrick Club, East Karen, ND 72127",South Pamelaside,42410,Armenia,1940-06-06,85,M,4549935664385,JCB 15 digit,08/31,582.45,Entreprise,13,6242.43,2024-07-21,response,Électronique,4,480.19,19,1,26.26,Neutre,False,Carte bancaire,Actif
81fae693-1e21-4831-9439-1ca4df8b6ece,Miller,Jennifer,upowers@anderson-flynn.com,+1-838-435-9976x8096,"PSC 1896, Box 6364, APO AE 18819",Rodriguezville,54048,Cayman Islands,1970-09-27,55,M,5499796716673025,JCB 15 digit,06/26,630.39,Entreprise,3,867.91,2025-02-10,federal,Électronique,5,289.3,16,4,150.59,Très mécontent,False,Paypal,Suspendu
7214c71c-3a64-43ce-b0bd-07e88e92e0e6,Young,Wanda,cory04@lopez.com,001-992-878-7562x527,"74470 Christine Prairie Apt. 216, Alejandrofort, KY 44034",Lake Williamhaven,88429,British Virgin Islands,1941-01-25,84,F,376128241504997,American Express,02/27,556.61,Entreprise,4,376.05,2024-05-18,personal,Mode,10,94.01,76,3,25.84,Satisfait,False,Virement,Suspendu
27333794-1359-4df6-9b3a-6014e0ccda2f,Macdonald,Richard,nross@yahoo.com,(690)878-4770,"8820 Michelle Center, West Nicholasland, OK 25589",Heatherberg,95726,Papua New Guinea,1991-03-31,34,M,2638874272480785,Maestro,06/31,4099.34,Entreprise,12,4061.03,2024-04-19,oil,Sport,1,338.42,25,5,756.98,Neutre,False,Carte bancaire,Actif
