ClientID,Email,Téléphone,Pays,Âge,NuméroCarteCrédit,TypeClient,NombreAchats,MontantTotalAchats,DernierAchat,ProduitPréféré,CatégorieProduitPréféré,FréquenceAchatMensuel,PanierMoyen,ScoreFidélité,NombreRemboursements,MontantTotalRemboursé,AvisClient,AbonnementNewsletter,TypePaiementFavori,Bénéfice,Fidélité
74771888-3356-410a-8d73-3c0bfb88eff4,cjohnson@example.com,(***)***-****,Kyrgyz Republic,"(30.0, 50.0]",****************,Particulier,15,1216.37,2025-02-07,sometimes,Alimentation,2,81.09,87,4,590.05,Mécontent,True,Paypal,626.3199999999999,Très fort
92c47132-6446-4f98-8602-a182e12f2555,brenthaas@example.org,(***)***-****x***,Romania,"(30.0, 50.0]",****************,Entreprise,9,895.4,2024-08-23,marriage,Électronique,9,99.49,46,1,69.15,Neutre,True,Carte bancaire,826.25,Moyen
0a415698-3a8e-445d-8d71-95418353ac9d,zpark@example.net,**********,American Samoa,"(70.0, 99.0]",****************,Particulier,7,2735.37,2023-12-21,center,Maison,0,390.77,53,2,324.48,Neutre,True,Cryptomonnaie,2410.89,Moyen
1c807025-6351-47ab-98dc-ad4c17ce1d42,mooredanielle@example.com,(***)***-****x****,Liechtenstein,"(50.0, 70.0]",****************,Particulier,16,4905.35,2024-04-20,hold,Électronique,1,306.58,53,4,256.84,Très satisfait,False,Paypal,4648.51,Moyen
657e9501-ba86-4e7e-942c-3318fc1c863e,rjohnson@example.com,(***)***-****,Iceland,"(50.0, 70.0]",**************,Entreprise,18,5625.63,2024-10-26,form,Mode,7,312.54,81,1,28.4,Très mécontent,False,Virement,5597.2300000000005,Très fort
83a0271e-aee1-440d-a1da-f11c45fa8ee4,justinevans@example.net,**********,Greenland,"(50.0, 70.0]",****************,Entreprise,18,8655.94,2023-07-12,research,Maison,2,480.89,67,5,387.27,Très mécontent,True,Paypal,8268.67,Fort
9a0f41b3-3b87-4923-8a7a-5b824138dc0b,jamessmith@example.com,+*-***-***-****x****,Indonesia,"(17.999, 30.0]",***************,Entreprise,4,1609.21,2024-08-21,employee,Sport,5,402.3,55,4,51.51,Très mécontent,False,Carte bancaire,1557.7,Moyen
0d4133f6-635d-4672-bcf9-857a3ced91ff,dherrera@example.org,***-***-***-****x***,Canada,"(30.0, 50.0]",****************,Particulier,17,3049.11,2023-07-27,decade,Maison,5,179.36,88,1,168.34,Neutre,False,Carte bancaire,2880.77,Très fort
c531bea2-fc6f-4bf8-9af5-3a6063c702b0,calvinpayne@example.net,+*-***-***-****,Trinidad and Tobago,"(30.0, 50.0]",*******************,Entreprise,19,5420.03,2024-01-20,around,Électronique,3,285.26,58,3,262.66,Mécontent,False,Carte bancaire,5157.37,Moyen
a8b0d662-31ff-468b-83ce-1069f54a3b71,marshallgregory@example.net,***-***-****,France,"(50.0, 70.0]",****************,Entreprise,18,2964.31,2023-03-16,level,Alimentation,3,164.68,63,5,514.12,Très satisfait,False,Paypal,2450.19,Fort
4850241c-9233-4d43-9c28-02852054efb3,carol66@example.net,***-***-***-****x***,Gambia,"(30.0, 50.0]",****************,Entreprise,4,961.68,2024-07-01,true,Alimentation,6,240.42,21,2,300.17,Très satisfait,True,Virement,661.51,Faible
131015dd-ab39-4592-b945-17f35109e810,christybutler@example.com,+*-***-***-****x***,Palau,"(50.0, 70.0]",**************,Particulier,18,7976.63,2023-08-11,great,Mode,8,443.15,69,0,0.0,Très mécontent,False,Carte bancaire,7976.63,Fort
df2ab93a-9515-412e-acf5-0b2eff565840,veaton@example.com,***.***.****,Bermuda,"(70.0, 99.0]",*************,Particulier,15,134.12,2024-01-17,suddenly,Électronique,2,8.94,31,5,101.34,Mécontent,False,Cryptomonnaie,32.78,Faible
315194a3-20cc-4536-8b5e-0862e42e2188,cunninghamemma@example.com,***.***.****x***,Cambodia,"(50.0, 70.0]",****************,Particulier,16,5115.39,2023-11-23,among,Maison,9,319.71,76,0,0.0,Neutre,True,Cryptomonnaie,5115.39,Fort
b5841ea2-6dac-4e51-8bc2-119f7c524c62,zachary72@example.org,(***)***-****,Myanmar,"(30.0, 50.0]",****************,Entreprise,3,740.74,2024-09-30,theory,Maison,0,246.91,16,3,45.84,Très satisfait,False,Carte bancaire,694.9,Très faible
0de6e687-0a38-4e57-9cef-6f0853cc7ea0,christopher97@example.org,***-***-****x*****,Albania,"(30.0, 50.0]",****************,Entreprise,2,549.61,2024-11-21,leg,Mode,0,274.81,91,0,0.0,Satisfait,False,Cryptomonnaie,549.61,Très fort
55cd41a2-fe7b-4ea4-9be9-1f84133f09c4,cmontgomery@example.com,***-***-****,Bermuda,"(17.999, 30.0]",****************,Entreprise,17,3467.13,2023-05-02,treat,Alimentation,1,203.95,98,2,348.28,Très satisfait,False,Virement,3118.8500000000004,Très fort
39358e18-18c1-4bcf-bd31-79368d66d444,bradleylindsey@example.org,(***)***-****,British Virgin Islands,"(70.0, 99.0]",***************,Entreprise,19,7365.14,2023-10-29,address,Électronique,1,387.64,91,1,14.41,Très mécontent,True,Virement,7350.7300000000005,Très fort
fb0f4366-dbee-4a29-bfe5-940bc1483857,rcabrera@example.com,***-***-***-****x***,Togo,"(70.0, 99.0]",***************,Particulier,11,4320.04,2024-07-20,local,Maison,7,392.73,15,5,432.09,Neutre,False,Virement,3887.95,Très faible
09678716-4584-4e1e-9aea-304cf3d49033,sara53@example.com,***-***-****,Martinique,"(70.0, 99.0]",************,Particulier,13,2826.88,2025-02-06,year,Électronique,5,217.45,37,4,282.51,Très mécontent,True,Cryptomonnaie,2544.37,Faible
6d2a51bb-d05c-42a8-ab47-c49abf98f756,yreed@example.net,***.***.****x***,Saint Lucia,"(30.0, 50.0]",***************,Entreprise,9,4270.51,2024-12-01,ready,Alimentation,10,474.5,6,0,0.0,Très satisfait,False,Paypal,4270.51,Très faible
ab556f51-fefe-4be7-834a-f97b5e0094b5,wilkinsonnicholas@example.org,+*-***-***-****x*****,Myanmar,"(70.0, 99.0]",****************,Particulier,6,1796.15,2024-09-02,book,Mode,10,299.36,67,3,200.75,Satisfait,True,Virement,1595.4,Fort
ef9e3993-d7d5-4f9d-a8d5-04bdf8145514,hcollins@example.com,***.***.****x*****,Lithuania,"(30.0, 50.0]",***************,Entreprise,10,3324.16,2024-01-23,color,Maison,10,332.42,28,1,37.1,Très mécontent,True,Carte bancaire,3287.06,Faible
cc693ec2-0fb0-457c-858c-765edd2f7adc,riverasherri@example.net,***-***-***-****x****,Malta,"(70.0, 99.0]",***************,Particulier,20,8431.7,2024-05-08,travel,Électronique,7,421.59,91,1,184.74,Très mécontent,False,Paypal,8246.960000000001,Très fort
9539598a-f1c6-4b8b-a735-9cd493cdb96a,gabrielharvey@example.org,***-***-****x***,Barbados,"(17.999, 30.0]",************,Entreprise,8,478.42,2023-09-04,price,Alimentation,10,59.8,19,1,175.39,Très satisfait,True,Paypal,303.03000000000003,Très faible
54b1d4c2-5c28-472b-a6c0-a88c4a8159e3,paulwong@example.net,**********,Reunion,"(17.999, 30.0]",****************,Entreprise,12,462.27,2024-12-05,lay,Alimentation,1,38.52,88,2,364.81,Très satisfait,False,Cryptomonnaie,97.45999999999998,Très fort
6985fa2c-334b-46ed-ad95-821e30466720,james52@example.org,+*-***-***-****,Saint Vincent and the Grenadines,"(17.999, 30.0]",***************,Particulier,15,5220.21,2023-04-08,fear,Mode,4,348.01,30,4,728.37,Satisfait,True,Cryptomonnaie,4491.84,Faible
318c07c2-bc67-441c-9685-5ae8f6cca264,ashley11@example.com,***-***-****x****,Benin,"(50.0, 70.0]",****************,Particulier,11,4005.37,2024-07-20,idea,Maison,3,364.12,39,2,331.38,Satisfait,False,Virement,3673.99,Faible
cb08236f-cef0-4be3-94f2-bbf5d9ba0725,hannahgriffin@example.com,+*-***-***-****x***,Heard Island and McDonald Islands,"(30.0, 50.0]",***********,Entreprise,7,1669.46,2024-04-09,bit,Mode,8,238.49,85,2,347.8,Mécontent,False,Paypal,1321.66,Très fort
13c8b753-0a4d-4fa3-bc0f-f6a7b32590b3,michael88@example.net,**********,Bahamas,"(30.0, 50.0]",****************,Particulier,17,8103.56,2023-11-07,become,Sport,8,476.68,40,2,268.82,Satisfait,False,Virement,7834.740000000001,Faible
94852754-ecc6-4b62-a700-7ad407f781fd,michaelgreen@example.net,(***)***-****x***,Pakistan,"(70.0, 99.0]",****************,Entreprise,2,274.45,2024-11-21,whether,Sport,5,137.22,69,4,247.53,Satisfait,False,Cryptomonnaie,26.919999999999987,Fort
e489c28b-cebb-4fad-85c7-e19e82c4c967,emilyrodriguez@example.net,**********,Vietnam,"(30.0, 50.0]",****************,Particulier,7,2985.01,2024-01-10,write,Électronique,0,426.43,37,1,5.21,Très satisfait,False,Cryptomonnaie,2979.8,Faible
dfbd57ca-840a-499d-84fe-e69314413ebc,juan27@example.org,(***)***-****x***,Reunion,"(30.0, 50.0]",**************,Particulier,12,3770.78,2024-04-17,color,Maison,7,314.23,19,0,0.0,Très mécontent,True,Cryptomonnaie,3770.78,Très faible
bd4a7842-9e83-4eef-a5af-6a45ce489c1d,ggonzalez@example.com,***-***-***-****x****,Nicaragua,"(30.0, 50.0]",****************,Entreprise,7,1056.56,2024-10-19,know,Maison,5,150.94,80,3,370.53,Très mécontent,False,Paypal,686.03,Fort
88845328-7d74-4674-a705-df6dc49a7bd1,bakertony@example.net,***-***-***-****,Malta,"(17.999, 30.0]",****************,Particulier,10,4998.33,2023-03-10,table,Alimentation,7,499.83,81,1,40.04,Très mécontent,True,Virement,4958.29,Très fort
9f543969-9e60-412e-a023-ba4bdb407bd4,mlee@example.com,***.***.****,Peru,"(30.0, 50.0]",****************,Entreprise,11,2229.77,2023-10-30,third,Électronique,8,202.71,15,0,0.0,Satisfait,True,Cryptomonnaie,2229.77,Très faible
fe977ed5-c8a7-459e-815f-d34e837686ca,jessicahenderson@example.org,***-***-***-****x***,Iceland,"(50.0, 70.0]",****************,Entreprise,8,1813.02,2023-05-11,health,Électronique,9,226.63,21,5,122.96,Mécontent,False,Carte bancaire,1690.06,Faible
151af79f-769a-4426-a745-019bd7aa6fc4,richardmoore@example.org,(***)***-****x***,Belgium,"(70.0, 99.0]",****************,Entreprise,5,2197.81,2025-02-02,trip,Mode,3,439.56,89,3,294.45,Mécontent,False,Paypal,1903.36,Très fort
7ac1e118-00de-4d72-8440-cb8c7db3a24b,valeriegomez@example.com,+*-***-***-****x*****,Libyan Arab Jamahiriya,"(17.999, 30.0]",***********,Entreprise,12,4342.68,2023-03-25,ahead,Sport,5,361.89,85,5,376.44,Mécontent,True,Paypal,3966.2400000000002,Très fort
3266d961-f82e-4743-ad93-37fba2ef3fe4,kellybrittany@example.org,***.***.****x*****,United Kingdom,"(17.999, 30.0]",*******************,Entreprise,12,4606.3,2024-03-21,movement,Maison,5,383.86,54,1,153.61,Très mécontent,True,Cryptomonnaie,4452.6900000000005,Moyen
14308377-8b89-4a12-8cfe-13ecc46bb0ec,kathleenramirez@example.org,***.***.****x****,Mali,"(30.0, 50.0]",*******************,Entreprise,2,532.19,2023-10-09,conference,Électronique,8,266.1,30,3,192.35,Neutre,False,Virement,339.84000000000003,Faible
6cba0cc1-825d-4491-a3b9-066ca1f13830,moranangela@example.org,(***)***-****x***,Saint Lucia,"(70.0, 99.0]",****************,Entreprise,4,113.69,2023-11-26,do,Maison,10,28.42,75,0,0.0,Très mécontent,True,Paypal,113.69,Fort
e43a516b-4ccd-4b47-a531-de839e199ac5,casematthew@example.org,(***)***-****x****,Cook Islands,"(50.0, 70.0]",****************,Particulier,7,1931.5,2023-07-07,heavy,Électronique,8,275.93,38,1,164.23,Très mécontent,True,Cryptomonnaie,1767.27,Faible
1f5e9b92-6c23-48a8-8fc9-470c0d420a25,cspence@example.net,(***)***-****x***,Bhutan,"(17.999, 30.0]",***************,Particulier,19,1166.48,2024-11-02,popular,Alimentation,3,61.39,66,5,767.67,Mécontent,False,Carte bancaire,398.81000000000006,Fort
b9478f1e-099b-4123-87d4-3cc3c072fb77,brad59@example.org,***-***-***-****,Nigeria,"(50.0, 70.0]",****************,Entreprise,12,2616.26,2024-04-08,worker,Électronique,5,218.02,96,5,962.71,Neutre,False,Carte bancaire,1653.5500000000002,Très fort
6b1a7c70-eea6-468c-a100-ae2ca275cf3b,debraharmon@example.com,+*-***-***-****x****,Turkmenistan,"(50.0, 70.0]",*******************,Entreprise,15,2639.74,2024-06-17,daughter,Sport,2,175.98,37,1,87.39,Très satisfait,True,Carte bancaire,2552.35,Faible
c91397a1-06fa-4eac-87f5-b3401d2ce847,joshua65@example.com,***.***.****x*****,Vanuatu,"(70.0, 99.0]",***************,Entreprise,14,3738.05,2025-01-16,discussion,Mode,4,267.0,28,1,149.79,Très satisfait,True,Carte bancaire,3588.26,Faible
db161be1-6ade-4d04-8230-5cf49202c50a,james91@example.org,**********,American Samoa,"(17.999, 30.0]",***************,Entreprise,18,973.6,2024-08-11,nice,Alimentation,0,54.09,71,0,0.0,Mécontent,False,Paypal,973.6,Fort
b3d4c381-d2ff-4f63-ac09-d15aea808168,camposjustin@example.net,(***)***-****x*****,Denmark,"(50.0, 70.0]",***************,Particulier,16,3288.39,2024-09-05,pull,Électronique,9,205.52,30,3,395.72,Mécontent,False,Cryptomonnaie,2892.67,Faible
fefcb022-05df-407e-b6dd-6f4e7ce46785,webbpatty@example.net,(***)***-****x***,Burundi,"(30.0, 50.0]",**************,Entreprise,1,175.69,2024-09-08,allow,Alimentation,7,175.69,47,1,100.88,Mécontent,False,Cryptomonnaie,74.81,Moyen
b6806935-016f-4acf-b23f-259a45a047d7,tina93@example.com,***-***-****,Bahamas,"(70.0, 99.0]",***************,Particulier,19,3826.63,2023-12-23,sit,Mode,9,201.4,39,4,219.09,Très satisfait,False,Cryptomonnaie,3607.54,Faible
3f063c10-b4fa-4626-8981-d5419baaf1bf,melissa38@example.org,**********,Saint Barthelemy,"(50.0, 70.0]",****************,Entreprise,13,2704.51,2024-07-28,age,Sport,9,208.04,79,5,721.27,Très satisfait,False,Carte bancaire,1983.2400000000002,Fort
c6722ae2-6e01-4033-9a00-6766f27d6044,justinjackson@example.net,***.***.****,Swaziland,"(70.0, 99.0]",************,Particulier,4,1061.83,2023-10-18,task,Électronique,0,265.46,77,3,521.98,Satisfait,True,Virement,539.8499999999999,Fort
d20b85d7-2acb-42a3-a6bb-9bb19bb7c39c,jjackson@example.net,+*-***-***-****x***,Mozambique,"(30.0, 50.0]",*******************,Entreprise,12,4209.86,2023-05-07,upon,Électronique,3,350.82,68,3,309.84,Satisfait,False,Carte bancaire,3900.0199999999995,Fort
05d40e38-76d8-4022-af78-b57fd601b8e1,lucasstephanie@example.com,***-***-****,Uruguay,"(30.0, 50.0]",***************,Entreprise,16,967.99,2024-06-01,street,Mode,2,60.5,43,3,65.27,Satisfait,False,Paypal,902.72,Moyen
96c3faa5-2990-4370-88ca-2bf27e6a898e,mcdonaldthomas@example.com,(***)***-****x***,Morocco,"(70.0, 99.0]",****************,Entreprise,11,5267.77,2024-07-24,not,Électronique,1,478.89,40,3,180.44,Mécontent,True,Paypal,5087.330000000001,Faible
03e69a75-e5e0-430c-9383-4b3be5d5fee5,cnichols@example.com,+*-***-***-****,Madagascar,"(50.0, 70.0]",***************,Entreprise,2,722.05,2024-04-07,then,Alimentation,6,361.02,65,0,0.0,Neutre,False,Carte bancaire,722.05,Fort
34b76d60-3334-4005-9d63-f3b637703c7b,kristin21@example.org,***-***-***-****x****,Gabon,"(50.0, 70.0]",************,Particulier,1,161.42,2024-11-27,hand,Maison,2,161.42,47,0,0.0,Satisfait,True,Carte bancaire,161.42,Moyen
92c94054-f969-4323-a580-e7ab98aa44ed,samuelsmith@example.org,+*-***-***-****x***,Guyana,"(50.0, 70.0]",*************,Particulier,2,929.87,2024-01-14,woman,Sport,1,464.94,51,1,44.37,Satisfait,False,Carte bancaire,885.5,Moyen
de0071d5-e9af-4984-9ca5-76b6103ef706,xgomez@example.net,+*-***-***-****,Denmark,"(30.0, 50.0]",****************,Particulier,13,3663.18,2024-07-04,item,Maison,5,281.78,40,0,0.0,Mécontent,False,Paypal,3663.18,Faible
813ce9df-6cb8-4bad-bfc0-489e7d994e83,deleonchristopher@example.org,***.***.****,Cocos (Keeling) Islands,"(50.0, 70.0]",****************,Entreprise,17,1794.48,2024-04-25,man,Électronique,10,105.56,7,1,30.81,Très satisfait,True,Paypal,1763.67,Très faible
19bbb13b-0dd4-4b5a-a909-593117a23326,christopherfoster@example.com,(***)***-****,Saint Barthelemy,"(70.0, 99.0]",*************,Particulier,8,1999.87,2024-11-05,yourself,Électronique,10,249.98,21,1,9.43,Satisfait,False,Paypal,1990.4399999999998,Faible
e840079e-41a5-467e-9eb1-84a98b897879,cfarmer@example.net,(***)***-****x****,Latvia,"(50.0, 70.0]",***************,Particulier,5,2057.0,2023-11-30,color,Maison,1,411.4,13,1,140.28,Très satisfait,False,Virement,1916.72,Très faible
1a0b0259-e661-43d6-af6a-775d9c9c97dd,scottangela@example.net,***-***-***-****x*****,Sierra Leone,"(50.0, 70.0]",****************,Entreprise,7,1238.01,2023-05-29,focus,Mode,7,176.86,29,5,875.5,Très satisfait,False,Cryptomonnaie,362.51,Faible
26eba3e6-c355-472a-8983-82305b645be6,carrie94@example.net,+*-***-***-****,Venezuela,"(30.0, 50.0]",****************,Particulier,16,5058.83,2024-09-28,one,Mode,4,316.18,99,1,38.81,Mécontent,True,Cryptomonnaie,5020.0199999999995,Très fort
fde42bbc-77d9-4b09-9deb-d4dfb1a6b192,ldorsey@example.net,***.***.****x****,Finland,"(30.0, 50.0]",****************,Entreprise,11,4951.14,2024-02-26,ball,Sport,9,450.1,48,5,789.01,Très satisfait,True,Virement,4162.13,Moyen
2040d5b7-ac64-471b-9280-b453ce2ed9fb,qwhite@example.net,**********,Christmas Island,"(70.0, 99.0]",****************,Particulier,5,544.22,2023-08-31,space,Mode,10,108.84,68,4,527.25,Très satisfait,True,Carte bancaire,16.970000000000027,Fort
819b6734-1c20-4f27-98f4-3fa3b416c2c8,jsimmons@example.net,(***)***-****,Norway,"(50.0, 70.0]",*******************,Particulier,12,1250.07,2023-08-20,modern,Sport,1,104.17,56,4,40.14,Neutre,False,Paypal,1209.9299999999998,Moyen
eaa922a6-72e3-4771-9bff-80403d372111,joseph10@example.com,+*-***-***-****x****,Gibraltar,"(17.999, 30.0]",****************,Particulier,19,9466.02,2024-11-28,if,Mode,7,498.21,12,0,0.0,Très satisfait,True,Cryptomonnaie,9466.02,Très faible
bbf4b73f-16fe-4f98-acef-d22f12d6fb0a,nielsenkenneth@example.net,***.***.****x***,Slovenia,"(70.0, 99.0]",****************,Entreprise,12,4624.67,2024-12-06,attorney,Mode,5,385.39,0,2,241.64,Très mécontent,False,Carte bancaire,4383.03,Très faible
b72f19eb-0dd4-4a10-bb5b-fbc4499bd45d,zhurst@example.net,***.***.****,Israel,"(30.0, 50.0]",***************,Entreprise,1,461.66,2023-12-09,page,Sport,8,461.66,60,4,30.03,Neutre,False,Paypal,431.63,Moyen
8f845e78-3a18-444d-81c6-9e5d20f6f5ec,danahernandez@example.net,***.***.****,Malaysia,"(50.0, 70.0]",****************,Particulier,18,7553.07,2023-06-07,under,Sport,6,419.62,58,5,648.3,Mécontent,True,Carte bancaire,6904.7699999999995,Moyen
8b681083-4735-4e81-a728-cee0bd032bcb,crystal32@example.com,+*-***-***-****x*****,Rwanda,"(50.0, 70.0]",************,Particulier,15,3503.8,2024-07-06,matter,Sport,8,233.59,70,2,176.69,Très mécontent,True,Cryptomonnaie,3327.11,Fort
a46a8813-9194-4c79-9632-b46e288a92bf,oanderson@example.net,+*-***-***-****,Armenia,"(50.0, 70.0]",***************,Entreprise,15,1768.59,2023-09-04,other,Électronique,8,117.91,36,3,585.18,Satisfait,True,Paypal,1183.4099999999999,Faible
1e5acee4-a7e1-4a99-8a94-61a6bb6afc33,jgoodman@example.org,(***)***-****x***,Sri Lanka,"(50.0, 70.0]",************,Entreprise,20,6032.13,2023-02-13,small,Alimentation,0,301.61,84,2,399.6,Neutre,True,Cryptomonnaie,5632.53,Très fort
0d2de1c8-6402-4c8d-937f-b56fc24b1dc4,michaeldavis@example.net,(***)***-****x*****,Malawi,"(30.0, 50.0]",***************,Particulier,13,594.76,2024-11-21,view,Maison,0,45.75,69,0,0.0,Satisfait,True,Carte bancaire,594.76,Fort
273090b6-302e-418d-86d6-7cd5aafff148,roysmith@example.com,+*-***-***-****,Bulgaria,"(50.0, 70.0]",****************,Particulier,4,1132.81,2024-05-21,later,Mode,8,283.2,6,5,804.41,Satisfait,True,Virement,328.4,Très faible
c90a4a7a-8e2c-4d12-94de-58c6739b87f2,courtneylee@example.net,***.***.****x***,Dominica,"(50.0, 70.0]",****************,Entreprise,1,189.36,2024-03-01,add,Mode,2,189.36,82,5,74.45,Très satisfait,False,Virement,114.91000000000001,Très fort
4af40f47-9b62-4c2a-a0e6-8d7279894d63,thomas56@example.net,**********,Saint Martin,"(70.0, 99.0]",****************,Particulier,11,3322.95,2024-12-01,before,Électronique,1,302.09,75,2,260.2,Très mécontent,True,Virement,3062.75,Fort
3e4d4604-688b-48d4-9f38-3cb0bcd40182,patrickfrazier@example.com,(***)***-****,Saint Helena,"(17.999, 30.0]",****************,Particulier,9,347.48,2024-02-14,speech,Maison,0,38.61,52,5,332.71,Mécontent,False,Paypal,14.770000000000039,Moyen
6dd46ab2-a275-45b7-99c8-1608dc46d12f,luis47@example.com,(***)***-****x****,Norway,"(50.0, 70.0]",****************,Particulier,18,6874.19,2024-12-09,plant,Sport,0,381.9,7,1,138.59,Satisfait,True,Virement,6735.599999999999,Très faible
07eb91c0-7796-46fc-95dd-056670c2031d,calvin42@example.org,***-***-****x*****,American Samoa,"(30.0, 50.0]",************,Entreprise,10,1725.3,2024-06-27,professional,Alimentation,0,172.53,61,4,97.56,Très satisfait,False,Paypal,1627.74,Fort
f78ccd10-7c2e-45d5-bd57-93d396b799d6,usmith@example.org,***-***-***-****,Pakistan,"(70.0, 99.0]",****************,Particulier,16,2046.68,2024-05-13,hair,Maison,8,127.92,70,4,540.4,Neutre,True,Virement,1506.2800000000002,Fort
ed67a664-bb57-484c-9597-cded1e666028,ashleyburgess@example.net,(***)***-****x*****,Zambia,"(70.0, 99.0]",****************,Particulier,4,1289.6,2024-01-09,inside,Électronique,4,322.4,12,1,50.97,Satisfait,True,Cryptomonnaie,1238.6299999999999,Très faible
40b5556f-a2f9-4c24-b57d-3bff1a08f989,fbanks@example.com,+*-***-***-****x*****,Panama,"(17.999, 30.0]",****************,Entreprise,18,1259.29,2024-04-10,sport,Alimentation,2,69.96,25,5,257.98,Très satisfait,True,Paypal,1001.31,Faible
1bd1296c-e577-4d6a-bd8c-f3c3c0a6dfe4,boyerjames@example.net,***.***.****,Saint Barthelemy,"(70.0, 99.0]",****************,Particulier,11,3190.9,2024-12-18,TV,Mode,2,290.08,32,3,470.16,Mécontent,True,Carte bancaire,2720.7400000000002,Faible
4fe3a5ef-969a-4263-a79e-5d51b942c90a,hudsondonald@example.com,***-***-****x****,Iraq,"(30.0, 50.0]",****************,Particulier,9,2037.68,2023-07-07,point,Maison,9,226.41,2,0,0.0,Très satisfait,False,Paypal,2037.68,Très faible
